"Gaiflame / ガイフレーム","gaiflame","JP","Hu",1990,"Masaya (NCS) / メサイヤ（日本コンピューターシステム）"
"Galaga '88 / ギャラガ'88","galaga-'88","JP","Hu",1988,"Namcot / ナムコ"
"Gekisha Boy / 激写ボーイ","gekisha-boy","JP","Hu",1992,"Irem / アイレム"
"Genji Tsushin Agedama / ゲンジ通信 あげだま","genji-tsushin-agedama","JP","Hu",1991,"NEC Home Electronics / NECホームエレクトロニクス"
"Gokuraku! Chuuka Taisen / 極楽！中華大仙","gokuraku!-chuuka-taisen","JP","Hu",1992,"Taito / タイトー"
"Golf Boys / がんばれ！ゴルフボーイズ","golf-boys","JP","Hu",1989,"Masaya (NCS)/Dual / メサイヤ（日本コンピューターシステム）/デュアル"
"Gomola Speed / ゴモラスピード","gomola-speed","JP","Hu",1990,"UPL / ユーピーエル"
"Gunhed / ガンヘッド","gunhed","JP","Hu",1989,"Hudson / ハドソン"
"Gunhed Special Version / ガンへード スペシャルバージョン","gunhed-special-version","JP","Hu",1989,"Hudson / ハドソン"
"Hana Taaka Daka! / はなたーかだか！","hana-taaka-daka!","JP","Hu",1991,"Taito / タイトー"
"Hani In The Sky / はにい いんざ すかい","hani-in-the-sky","JP","Hu",1989,"Face / フェイス"
"Hani On The Road / はにい・おんざ・ろおど","hani-on-the-road","JP","Hu",1990,"Face/ARC / フェイス"
"Hatris / ハットリス","hatris","JP","Hu",1991,"Micro Cabin/BPS (Bullet-Proof Software) / マイクロキャビン"
"Heavy Unit / ヘビー・ユニット","heavy-unit","JP","Hu",1989,"Taito / タイトー"
"Hit The Ice / ヒット ジ アイス","hit-the-ice","JP","Hu",1991,"Taito/Williams Electronics Games / タイトー"
"Idol Hanafuda Fan Club","idol-hanafuda-fan-club","JP","Hu",,
"J-League Greatest Eleven / Jリーグ・グレイテストイレブン","j-league-greatest-eleven","JP","Hu",1993,"Nihon Bussan (Nichibutsu)/Cream / 日本物産（ニチブツ）/クリーム"
"Jack Nicklaus' Greatest 18 Holes Of Major Championship Golf / ジャックニクラウス・チャンピオンシップ・ゴルフ","jack-nicklaus'-greatest-18-holes-of-major-championship-golf","JP","Hu",1989,"Victor Musical Industries/Accolade / ビクター音楽産業"
"Jackie Chan / ジャッキーチェン （成龍）","jackie-chan","JP","Hu",1991,"Hudson / ハドソン"
"Jigoku Meguri / 地獄めぐり","jigoku-meguri","JP","Hu",1990,"Taito / タイトー"
"Jinmu Denshou / 神武伝承","jinmu-denshou","JP","Hu",1989,"Big Club/Wolf Team / ビッグクラブ/ウルフチーム"
"Jūouki / Altered Beast / 獣王記","jūouki","JP","Hu",1989,"NEC Avenue/Sega / NECアベニュー/セガ"
"Kaizou Choujin Shubibinman 2 - Aratanaru Teki / 改造町人シュビビンマン2 ―新たなる敵―","kaizou-choujin-shubibinman-2-aratanaru-teki","JP","Hu",1991,"Masaya (NCS) / メサイヤ（日本コンピューターシステム）"
"Kato chan & Ken chan / カトちゃんケンちゃん","kato-chan-&-ken-chan","JP","Hu",1987,"Hudson / ハドソン"
"Kattobi! Takuhai-kun / カットビ！宅配くん","kattobi!-takuhai-kun","JP","Hu",1990,"Tonkinhouse / トンキンハウス"
"Kick Ball / キックボール","kick-ball","JP","Hu",1990,"Masaya (NCS) / メサイヤ（日本コンピューターシステム）"
"Kikikaikai / 奇々怪界","kikikaikai","JP","Hu",1990,"Taito / タイトー"
"King of Casino / キング オブ カジノ","king-of-casino","JP","Hu",1990,"Victor Musical Industries/Algorithm Institue / ビクター音楽産業"
"Klax / クラックス","klax","JP","Hu",1990,"Tengen/Atari / テンゲン/アタリ"
"Kore ga Pro Baseball '89 / これがプロ野球'89","kore-ga-pro-baseball-'89","JP","Hu",1989,"Intec / インテック"
"Kore ga Pro Baseball '90 / これがプロ野球'90","kore-ga-pro-baseball-'90","JP","Hu",1990,"Intec / インテック"
"Kyūkyoku Mahjong Idol Graphics Vol 2 / 究極麻雀アイドルグラフィックス　Vol２","kyūkyoku-mahjong-idol-graphics-vol-2","JP","Hu",,
"Kyūkyoku Tiger / 究極タイガー","kyūkyoku-tiger","JP","Hu",1989,"Taito / タイトー"
"Legend Of Hero Tonma / レジェンド・オブ・ヒーロー・トンマ","legend-of-hero-tonma","JP","Hu",1991,"Irem / アイレム"
"Lode Runner Lost Labyrinth / ロードランナー 失われた迷宮","lode-runner-lost-labyrinth","JP","Hu",1990,"Pack-In-Video/Broderbund / パック・イン・ビデオ/ブロダーバンド"
"Magical Chase / マジカルチェイス","magical-chase","JP","Hu",1991,"Palsoft/Quest / パルソフト/クエスト"
"Mahjong Gakuen / 麻雀学園 東間宗四郎登場","mahjong-gakuen","JP","Hu",1989,"Face / フェイス"
"Mahjong Gakuen - Mild / 麻雀学園 MILD 東間宗四郎登場","mahjong-gakuen-mild","JP","Hu",1990,"Face / フェイス"
"Mahjong Gokuu Special / 麻雀悟空スペシャル","mahjong-gokuu-special","JP","Hu",1990,"Sunsoft (Sun Electronics)/Chatnoir / サンソフト（サン電子）/シャノアール"
"Mahjong Sekkaku Retsuden - Mahjong Wars / 麻雀刺客列伝 麻雀ウォーズ","mahjong-sekkaku-retsuden-mahjong-wars","JP","Hu",1990,"Nihon Bussan (Nichibutsu) / 日本物産（ニチブツ）"
"Makai Prince Dorabocchan / 魔界プリンスどらぼっちゃん","makai-prince-dorabocchan","JP","Hu",1990,"naxat / ナグザット"
"Makyou Densetsu / 魔境伝説","makyou-densetsu","JP","Hu",1988,"Victor Musical Industries / ビクター音楽産業"
"Maniac Pro Wrestling / マニアック プロレス 明日への闘い","maniac-pro-wrestling","JP","Hu",1990,"Hudson / ハドソン"
"Marchen Maze / メルヘンメイズ","marchen-maze","JP","Hu",1990,"Namcot / ナムコ"
"Mashin Eiyuuden Wataru / 魔神英雄伝ワタル","mashin-eiyuuden-wataru","JP","Hu",1988,"Hudson / ハドソン"
"Mesopotamia / メソポタミア","mesopotamia","JP","Hu",1991,"Atlus / アトラス"
"Metal Stoker - Neo Hardboiled Shooting / メタルストーカー NEO HARDBOILED SHOOTING","metal-stoker-neo-hardboiled-shooting","JP","Hu",1991,"Face / フェイス"
"Mizubaku Daibouken / ミズバク大冒険","mizubaku-daibouken","JP","Hu",1992,"Taito / タイトー"
"Momotarou Densetsu II / 桃太郎伝説II","momotarou-densetsu-ii","JP","Hu",1990,"Hudson / ハドソン"
"Momotarou Densetsu Turbo / 桃太郎伝説ターボ","momotarou-densetsu-turbo","JP","Hu",1990,"Hudson / ハドソン"
"Monster Pro Wrestling / モンスタープロレス","monster-pro-wrestling","JP","Hu",1991,"ASK Kodansha/Lenar / アスク講談社"
"Morita Shougi PC / 森田将棋PC","morita-shougi-pc","JP","Hu",1991,"NEC Avenue/Random House / NECアベニュー/ランダムハウス"
"Moto Roader / モトローダー","moto-roader","JP","Hu",1989,"Masaya (NCS) / メサイヤ（日本コンピューターシステム）"
"Moto Roader II / モトローダーII","moto-roader-ii","JP","Hu",1991,"Masaya (NCS) / メサイヤ（日本コンピューターシステム）"
"Naxat Open / ナグザット オープン","naxat-open","JP","Hu",1989,"naxat / ナグザット"
"Naxat Stadium / ナグザットスタジアム","naxat-stadium","JP","Hu",1990,"naxat / ナグザット"
"Nazo No Maskarade / 謎のマスカレード","nazo-no-maskarade","JP","Hu",1990,"Masaya (NCS)/Riverhill Soft / メサイヤ（日本コンピューターシステム）/リバーヒル"
"Necromancer / 邪聖剣ネクロマンサー","necromancer","JP","Hu",1988,"Hudson / ハドソン"
"Nectaris / ネクタリス","nectaris","JP","Hu",1989,"Hudson / ハドソン"
"Nekketsu KouKou Dodgeball Bun PC Soccer Hen / 熱血高校ドッジボール部 PCサッカー編","nekketsu-koukou-dodgeball-bun-pc-soccer-hen","JP","Hu",1992,"naxat/Technos Japan / ナグザット/テクノスジャパン"
"Neutopia -  Fray no Shou / ニュートピア フレイの章","neutopia--fray-no-shou","JP","Hu",1989,"Hudson / ハドソン"
"Neutopia II / ニュートピアII","neutopia-ii","JP","Hu",1991,"Hudson / ハドソン"
"NHK Okaasan To Issho Niko Niko Pun / NHKおかあさんといっしょ にこにこ、ぷん","nhk-okaasan-to-issho-niko-niko-pun","JP","Hu",1991,"NHK Enterprises/KSS / NHKエンタープライズ/ケイ・エス・エス"
"NHK Taiga Dorama Taiheiki / NHK大河ドラマ 太平記","nhk-taiga-dorama-taiheiki","JP","Hu",1992,"Visual Vook, NHK Enterprises/KSS / ビジュアルヴック, NHKエンタープライズ/ケイ・エス・エス"
"Ninja Ryūkenden / Ninja Gaiden / 忍者龍剣伝","ninja-ryūkenden","JP","Hu",1992,"Hudson/Tecmo / ハドソン/テクモ"
"Ordyne / オーダイン","ordyne","JP","Hu",1989,"Namcot / ナムコ"
"Out Live / アウトライブ","out-live","JP","Hu",1989,"Sunsoft (Sun Electronics) / サンソフト（サン電子）"
"P-47 - The Freedom Fighter / P-47 THE FREEDOM FIGHTER","p-47-the-freedom-fighter","JP","Hu",1989,"AiCOM / エイコム"
"Pac-Land / パックランド","pac-land","JP","Hu",1989,"Namcot / ナムコ"
"Paranoia / パラノイア","paranoia","JP","Hu",1990,"naxat/Dual / ナグザット/デュアル"
"Parasol Stars - The Story Of Bubble Bobble III / パラソルスター THE STORY OF BUBBLE BOBBLE III","parasol-stars-the-story-of-bubble-bobble-iii","JP","Hu",1991,"Taito / タイトー"
"Parodius Da! - Shinwa Kara Owarai E - / パロディウスだ！ －神話からお笑いへ－","parodius-da!-shinwa-kara-owarai-e--","JP","Hu",1992,"Konami / コナミ"
"PC Denjin - Punkic Cyborgs / PC電人 PUNKIC CYBORGS","pc-denjin-punkic-cyborgs","JP","Hu",1992,"Hudson/Red / ハドソン/レッド"
"PC Genjin / PC原人","pc-genjin","JP","Hu",1989,"Hudson/Atlus, Red / ハドソン/アトラス, レッド"
"PC Genjin 2 / PC原人2","pc-genjin-2","JP","Hu",1991,"Hudson/Red / ハドソン/レッド"
"PC Genjin 3 / PC原人3","pc-genjin-3","JP","Hu",1993,"Hudson/Red / ハドソン/レッド"
"PC Pachi-Slot Idol Gambler","pc-pachi-slot-idol-gambler","JP","Hu",,
"Populous / ポピュラス","populous","JP","Hu",1991,"Hudson/Alfa System, Bullfrog/Electronic Arts / ハドソン/アルファ・システム"
"Power Drift / パワードリフト","power-drift","JP","Hu",1990,"Asmik / アスミック"
"Power Eleven / パワーイレブン","power-eleven","JP","Hu",1991,"Hudson / ハドソン"
"Power Gate / パワーゲイト","power-gate","JP","Hu",1991,"Pack-In-Video/Make Software / パック・イン・ビデオ/メイクソフトウェア"
"Power Golf / パワーゴルフ","power-golf","JP","Hu",1989,"Hudson / ハドソン"
"Power League / パワーリーグ","power-league","JP","Hu",1988,"Hudson / ハドソン"
"Power League '93 / パワーリーグ'93","power-league-'93","JP","Hu",1993,"Hudson / ハドソン"
"Power League All Star Gold HuCard / パワーリーグ　オールスターゴルド","power-league-all-star-gold-hucard","JP","Hu",1988,"Hudson / ハドソン"
"Power League II / パワーリーグII","power-league-ii","JP","Hu",1989,"Hudson / ハドソン"
"Power League III / パワーリーグIII","power-league-iii","JP","Hu",1990,"Hudson / ハドソン"
"Power League IV / パワーリーグ4","power-league-iv","JP","Hu",1991,"Hudson / ハドソン"
"Power League V / パワーリーグV","power-league-v","JP","Hu",1992,"Hudson / ハドソン"
"Power Sports / パワースポーツ","power-sports","JP","Hu",1992,"Hudson / ハドソン"
"Power Tennis / パワーテニス","power-tennis","JP","Hu",1993,"Hudson / ハドソン"
"Pro Tennis World Court / プロテニスワールドコート","pro-tennis-world-court","JP","Hu",1988,"Namcot / ナムコ"
"Pro Yakyuu World Stadium / プロ野球ワールドスタジアム","pro-yakyuu-world-stadium","JP","Hu",1988,"Namcot / ナムコ"
"Psycho Chaser / サイコチェイサー","psycho-chaser","JP","Hu",1990,"naxat / ナグザット"
"Puzznic / パズニック","puzznic","JP","Hu",1990,"Taito/Section WAN-P Team / タイトー"
"Quiz Toko Shashin","quiz-toko-shashin","JP","Hu",,
"R-TYPE I / アールタイプ I","r-type-i","JP","Hu",1988,"Hudson/Irem / ハドソン/アイレム"
"R-TYPE II / アールタイプ　II","r-type-ii","JP","Hu",1988,"Hudson/Irem / ハドソン/アイレム"
"Racing Spirits / レーシング魂","racing-spirits","JP","Hu",1991,"Irem / アイレム"
"Raiden / 雷電","raiden","JP","Hu",1991,"Hudson / ハドソン"
"Rastan Saga II / ラスタンサーガII","rastan-saga-ii","JP","Hu",1990,"Taito / タイトー"
"Rock-On / ロック・オン","rock-on","JP","Hu",1989,"Big Club/Wolf Team / ビッグクラブ/ウルフチーム"
"Ryūkyū / 琉球","ryūkyū","JP","Hu",1990,"Face/ASCII / フェイス/アスキー"
"Sadakichi Seven / 定吉七番 秀吉の黄金","sadakichi-seven","JP","Hu",1988,"Hudson / ハドソン"
"Sekigahara / 関ヶ原","sekigahara","JP","Hu",1990,"Tonkinhouse / トンキンハウス"
"Sengoku Mahjong / 戦国麻雀","sengoku-mahjong","JP","Hu",1988,"Hudson / ハドソン"
"Shanghai / 上海","shanghai","JP","Hu",1987,"Hudson/Activision / ハドソン/アクティビジョン"
"Shinobi / 忍","shinobi","JP","Hu",1989,"Asmik/Dual/Sega / アスミック/デュアル/セガ"
"Shiryou Sensen - War Of The Dead / 死霊戦線 WAR OF THE DEAD","shiryou-sensen-war-of-the-dead","JP","Hu",1989,"Victor Musical Industries / ビクター音楽産業"
"Shougi Shodan Icchokusen / 将棋 初段一直線","shougi-shodan-icchokusen","JP","Hu",1990,"Home Data / ホームデータ"
"Shougi Shoshinsha Muyou / 将棋 初心者無用","shougi-shoshinsha-muyou","JP","Hu",1991,"Home Data / ホームデータ"
"Side Arms Hyper Dyne / サイドアーム","side-arms-hyper-dyne","JP","Hu",1989,"NEC Avenue/Capcom / NECアベニュー/カプコン"
"Silent Debuggers / サイレント デバッガーズ","silent-debuggers","JP","Hu",1991,"Data East / データイースト"
"Sindbad - Chitei No Makyuu / シンドバット 地底の大魔宮","sindbad-chitei-no-makyuu","JP","Hu",1990,"IGS (Information Global Service) / アイ・ジー・エス"
"Skweek / スクウィーク","skweek","JP","Hu",1991,"Victor Musical Industries/Loriciel/Infogrames / ビクター音楽産業//インフォグラム"
"Sokoban World / 倉庫番ワールド","sokoban-world","JP","Hu",1990,"Media Rings/Thinking Rabbit / メディアリング/シンキングラビット"
"Soldier Blade / ソルジャーブレイド","soldier-blade","JP","Hu",1992,"Hudson / ハドソン"
"Soldier Blade Special Version / ソルジャーブレード スペシャルバージョン","soldier-blade-special-version","JP","Hu",1992,"Hudson / ハドソン"
"Son Son II / ソンソンII","son-son-ii","JP","Hu",1989,"NEC Avenue/Capcom / NECアベニュー/カプコン"
"Space Harrier / スペースハリアー","space-harrier","JP","Hu",1988,"NEC Avenue / NECアベニュー"
"Space Invaders - Fukkatsu No Hi / スペースインベーダーズ 復活の日","space-invaders-fukkatsu-no-hi","JP","Hu",1990,"Taito/Section HRO Team / タイトー"
"Spin Pair / スピンペア","spin-pair","JP","Hu",1990,"Media Rings / メディアリング"
"Spiral Wave / スパイラルウェーブ","spiral-wave","JP","Hu",1991,"Media Rings / メディアリング"
"Splatterhouse / スプラッターハウス","splatterhouse","JP","Hu",1990,"Namcot / ナムコ"
"Stratego / ストラテゴ","stratego","JP","Hu",1992,"Victor Musical Industries/Accolade / ビクター音楽産業"
"Super Metal Crusher / スーパーメタルクラッシャー","super-metal-crusher","JP","Hu",1991,"Pack-In-Video/Make Software / パック・イン・ビデオ/メイクソフトウェア"
"Super Momotarou Dentetsu / スーパー桃太郎電鉄","super-momotarou-dentetsu","JP","Hu",1989,"Hudson / ハドソン"
"Super Star Soldier / スーパースターソルジャー","super-star-soldier","JP","Hu",1990,"Hudson/Inter State/Kaneko / ハドソン/インターステート/カネコ"
"Super Volley Ball / スーパーバレーボール","super-volley-ball","JP","Hu",1990,"Video System / ビデオシステム"
"Susa No Ou Densetsu / 凄ノ王伝説","susa-no-ou-densetsu","JP","Hu",1989,"Hudson/Alfa System / ハドソン/アルファ・システム"
"System (2.00) Card / システムカード2.00","system-(2.00)-card","JP","Hu",,
"Taito Chase H.Q. / タイトーチェイスH. Q.","taito-chase-h.q.","JP","Hu",1990,"Taito / タイトー"
"Takahashi Meijin No Shinboukenjima / 高橋名人の新冒険島","takahashi-meijin-no-shinboukenjima","JP","Hu",1992,"Hudson / ハドソン"
"Tatsu no Ko Fighter / 竜の子ファイター","tatsu-no-ko-fighter","JP","Hu",1989,"Tonkinhouse / トンキンハウス"
"Tatsujin / タツジン","tatsujin","JP","Hu",1992,"Taito/Toaplan / タイトー/東亜プラン"
"Terra Cresta II / テラクレスタII マンドラーの逆襲","terra-cresta-ii","JP","Hu",1992,"Nihon Bussan (Nichibutsu) / 日本物産（ニチブツ）"
"The Kung Fu / THE 功夫","the-kung-fu","JP","Hu",1987,"Hudson / ハドソン"
"The Ninja Warriors / ニンジャウォーリアーズ","the-ninja-warriors","JP","Hu",1989,"Taito / タイトー"
"The Tower Of Druaga / ドルアーガの塔","the-tower-of-druaga","JP","Hu",1992,"Namcot / ナムコ"
"Thunder Blade / サンダーブレード","thunder-blade","JP","Hu",1990,"NEC Avenue/Sega / NECアベニュー/セガ"
"Time Cruise II / タイムクルーズII","time-cruise-ii","JP","Hu",1991,"Face / フェイス"
"Titan / タイタン","titan","JP","Hu",1991,"naxat/TITUS / ナグザット"
"Toilet Kids / トイレキッズ","toilet-kids","JP","Hu",1992,"Media Rings / メディアリング"
"Tora E No Michi / Tiger Road / 虎への道","tora-e-no-michi","JP","Hu",1990,"Victor Musical Industries/Capcom / ビクター音楽産業/カプコン"
"Toy Shop Boys / トイ・ショップ・ボーイズ","toy-shop-boys","JP","Hu",1990,"Victor Musical Industries / ビクター音楽産業"
"Tricky / トリッキー","tricky","JP","Hu",1991,"IGS (Information Global Service)/Alfa System / アイ・ジー・エス/アルファ・システム"
"Tsuppari Ouzumou Heiseiban / つっぱり大相撲 平成版","tsuppari-ouzumou-heiseiban","JP","Hu",1993,"naxat/Tecmo / ナグザット/テクモ"
"Tsuru Teruhito No Jissen Kabushiki Bai Bai Game / 都留照人の実戦株式倍バイゲーム","tsuru-teruhito-no-jissen-kabushiki-bai-bai-game","JP","Hu",1989,"Intec / インテック"
"TV Sports Basketball / TVスポーツ・バスケットボール","tv-sports-basketball","JP","Hu",1993,"Victor Musical Industries / ビクター音楽産業"
"TV Sports Football / TVスポーツ・フットボール","tv-sports-football","JP","Hu",1991,"Victor Musical Industries / ビクター音楽産業"
"TV Sports Hockey / TVスポーツ・アイスホッケー","tv-sports-hockey","JP","Hu",1993,"Victor Musical Industries / ビクター音楽産業"
"USA Pro Basketball / USAプロバスケットボール","usa-pro-basketball","JP","Hu",1989,"AiCOM / エイコム"
"Valkyrie No Densetsu / ワルキューレの伝説","valkyrie-no-densetsu","JP","Hu",1990,"Namcot / ナムコ"
"Veigues - Tactical Gladiator / ヴェイグス TACTICAL GLADIATOR","veigues-tactical-gladiator","JP","Hu",1990,"Victor Musical Industries/BITS/Game Arts / ビクター音楽産業/ビッツ/ゲームアーツ"
"Victory Run / ビクトリーラン ―栄光の13,000キロ―","victory-run","JP","Hu",1987,"Hudson / ハドソン"
"Vigilante / ビジランテ","vigilante","JP","Hu",1989,"Irem / アイレム"
"Violent Soldier / バイオレントソルジャー","violent-soldier","JP","Hu",1990,"IGS (Information Global Service)/Alfa System / アイ・ジー・エス/アルファ・システム"
"Volfied / ヴォルフィード","volfied","JP","Hu",1989,"Taito / タイトー"
"W-Ring / The Double Rings / ダブルリング","w-ring","JP","Hu",1990,"naxat / ナグザット"
"WaiWai Ma Jong Yukaina Jantomotachi / わいわい麻雀 ゆかいな雀友たち","waiwai-ma-jong-yukaina-jantomotachi","JP","Hu",1989,"Video System / ビデオシステム"
"Wallaby!! Usagi no Koku no Kangaroorace / ワラビー ウサギの国のカンガルーレース","wallaby!!-usagi-no-koku-no-kangaroorace","JP","Hu",1990,"Masaya (NCS)/Tenky / メサイヤ（日本コンピューターシステム）/テンキー"
"Winning Shot / ウイニングショット","winning-shot","JP","Hu",1989,"Data East / データイースト"
"World Beach Volley / ワールドビーチバレー","world-beach-volley","JP","Hu",1990,"IGS (Information Global Service) / アイ・ジー・エス"
"World Circuit / ワールドサーキット","world-circuit","JP","Hu",1991,"Namcot / ナムコ"
"World Jockey / ワールドジョッキー","world-jockey","JP","Hu",1991,"Namcot / ナムコ"
"World Stadium '91 / プロ野球 ワールドスタジアム'91","world-stadium-'91","JP","Hu",1991,"Namcot / ナムコ"
"X-Serd / 飛装騎兵カイザード","x-serd","JP","Hu",1990,"Masaya (NCS) / メサイヤ（日本コンピューターシステム）"
"Xevious Fadraut Densetsu / ゼビウス ファードラウト伝説","xevious-fadraut-densetsu","JP","Hu",1990,"Namcot / ナムコ"
"Youkaidouchuuki / 妖怪道中記","youkaidouchuuki","JP","Hu",1988,"Namcot / ナムコ"
"Yuu Yuu Jinsei / 遊々人生","yuu-yuu-jinsei","JP","Hu",1988,"Hudson / ハドソン"
"Zipang / ジパング","zipang","JP","Hu",1990,"Pack-In-Video/ARC/Tecmo / パック・イン・ビデオ/テクモ"
"Astralius / 魔笛伝説 アストラリウス","astralius","JP","CD",1991,"IGS (Information Global Service) / アイ・ジー・エス"
"Burai / ブライ 「八玉の勇士伝説」","burai","JP","CD",1991,"Riverhill Soft / リバーヒルソフト"
"CD-ROM Magazine Ultra Box / CD-ROMマガジン ウルトラボックス創刊号","cd-rom-magazine-ultra-box","JP","CD",1990,"Victor Musical Industries / ビクター音楽産業"
"CD-ROM Magazine Ultra Box 2 / CD-ROM マガジン ウルトラボックス2号","cd-rom-magazine-ultra-box-2","JP","CD",1990,"Victor Musical Industries / ビクター音楽産業"
"CD-ROM Magazine Ultra Box 3 / CD-ROM マガジン ウルトラボックス3号","cd-rom-magazine-ultra-box-3","JP","CD",1990,"Victor Musical Industries / ビクター音楽産業"
"CD-ROM Magazine Ultra Box 4 / CD-ROM マガジン ウルトラボックス4号","cd-rom-magazine-ultra-box-4","JP","CD",1991,"Victor Musical Industries / ビクター音楽産業"
"CD-ROM Magazine Ultra Box 5 / CD-ROM マガジン ウルトラボックス5号","cd-rom-magazine-ultra-box-5","JP","CD",1991,"Victor Musical Industries / ビクター音楽産業"
"CD-ROM Magazine Ultra Box 6 / CD-ROM マガジン ウルトラボックス6号","cd-rom-magazine-ultra-box-6","JP","CD",1992,"Victor Musical Industries / ビクター音楽産業"
"Color Wars / カラーウォーズ","color-wars","JP","CD",1992,"Coconuts Japan / ココナッツジャパン"
"Cyber City Oedo 808 / サイバーシティ オーエド 808 獣の属性","cyber-city-oedo-808","JP","CD",1991,"Masaya (NCS) / メサイヤ（日本コンピューターシステム）"
"Daisenpuu Custom / 大旋風 カスタム","daisenpuu-custom","JP","CD",1991,"NEC Avenue/Toaplan / NECアベニュー/東亜プラン"
"Death Bringer - The Knight Of Darkness / デスブリンガー THE KNIGHT OF DARKNESS","death-bringer-the-knight-of-darkness","JP","CD",1990,"Renovotion game, Telenet Japan / RENO, 日本テレネット"
"Final Zone II / ファイナルゾーンII","final-zone-ii","JP","CD",1990,"Renovotion game, Telenet Japan, Toshiba EMI / RENO, 日本テレネット, 東芝EMI"
"Gambler Jikochuushinha Mahjong Puzzle Collection / ぎゅわんぶらあ自己中心派麻雀パズルコレクション","gambler-jikochuushinha-mahjong-puzzle-collection","JP","CD",1992,"Taito/Game Arts / タイトー/ゲームアーツ"
"Golden Axe / 戦斧ゴールデンアックス","golden-axe","JP","CD",1990,"Renovotion game, Telenet Japan/Sega / RENO, 日本テレネット/セガ"
"High Grenadier / ハイグレネーダー","high-grenadier","JP","CD",1991,"Renovotion game, Telenet Japan / RENO, 日本テレネット"
"Hihou Densetsu Kurisu no Bouken / 秘宝伝説 クリスの冒険","hihou-densetsu-kurisu-no-bouken","JP","CD",1991,"Pack-In-Video / パック・イン・ビデオ"
"Hokutosei No Onna - Nishimura Keitarou / 北斗星の女 西村京太郎","hokutosei-no-onna-nishimura-keitarou","JP","CD",1990,"naxat / ナグザット"
"IQ Panic / アイキュー パニック","iq-panic","JP","CD",1992,"IGS (Information Global Service) / アイ・ジー・エス"
"Jack Nicklaus' World Tour Golf / ジャック・ニクラウス162ホール ワールド・ゴルフ・ツアー","jack-nicklaus'-world-tour-golf","JP","CD",1990,"Victor Musical Industries / ビクター音楽産業"
"Jantei Monogatari / 雀偵物語","jantei-monogatari","JP","CD",1990,"Renovotion game, Telenet Japan / RENO, 日本テレネット"
"Jūouki / Altered Beast / 獣王記","jūouki-cd","JP","CD",1989,"NEC Avenue/Sega / NECアベニュー/セガ"
"Kagami no Kuni no Legend / 鏡の国のレジェンド","kagami-no-kuni-no-legend","JP","CD",1989,"Victor Musical Industries / ビクター音楽産業"
"Kaizou Choujin Shubibinman 3 - Ikai No Prinzess / 改造町人シュビビンマン3 異界のプリンセス","kaizou-choujin-shubibinman-3-ikai-no-prinzess","JP","CD",1992,"Masaya (NCS) / メサイヤ（日本コンピューターシステム）"
"La Valeur / 魔晶伝記 ラ・ヴァルー","la-valeur","JP","CD",1991,"Kogado Studio / 工画堂スタジオ"
"Last Armagedon / ラストハルマゲドン","last-armagedon","JP","CD",1990,"Brain Grey / ブレイングレイ"
"Lodoss Tousenki Taikenban + Guidebook / ロードス島戦記　体験版","lodoss-tousenki-taikenban-+-guidebook","JP","CD",1992,"Hudson Soft"
"Lord Of Wars / ロードオブウォーズ","lord-of-wars","JP","CD",1991,"System Soft / システムソフト"
"Mamono Hunter Youko - Makai Kara No Tenkousei - / 魔物ハンター妖子 ―魔界からの転校生―","mamono-hunter-youko-makai-kara-no-tenkousei--","JP","CD",1992,"Masaya (NCS) / メサイヤ（日本コンピューターシステム）"
"Master Of Monsters / マスターオブモンスターズ","master-of-monsters","JP","CD",1991,"Micro Cabin / マイクロキャビン"
"Meikyuu No Elfine - Faerie Dust Story / 迷宮のエルフィーネ","meikyuu-no-elfine-faerie-dust-story","JP","CD",1990,"Laser Soft, Telenet Japan / レーザーソフト, 日本テレネット"
"Might And Magic / マイト アンド マジック","might-and-magic","JP","CD",1992,"NEC Avenue/New World Computing / NECアベニュー"
"Mine Sweeper / マインスウィーパー","mine-sweeper","JP","CD",1992,"Pack-In-Video/ARC / パック・イン・ビデオ"
"Mitsubachi Gakuen / みつばち学園","mitsubachi-gakuen","JP","CD",1990,"Hudson / ハドソン"
"Pomping World / ポンピングワールド","pomping-world","JP","CD",1991,"Hudson/Capcom / ハドソン/カプコン"
"Quiz Avenue / クイズアベニュー","quiz-avenue","JP","CD",1991,"NEC Avenue / NECアベニュー"
"Quiz Avenue II / クイズアベニューII","quiz-avenue-ii","JP","CD",1991,"NEC Avenue / NECアベニュー"
"Quiz Caravan Cult Q / クイズキャラバン カルトQ","quiz-caravan-cult-q","JP","CD",1993,"Hudson/Alfa System / ハドソン/アルファ・システム"
"Quiz Marugoto - The World / QUIZまるごと Theワールド","quiz-marugoto-the-world","JP","CD",1991,"Atlus / アトラス"
"Quiz Marugoto - The World 2 / QUIZ まるごと The ワールド2 タイムマシンにおねがい！","quiz-marugoto-the-world-2","JP","CD",1992,"Atlus / アトラス"
"Quiz Tonosama no Yabou / クイズ殿様の野望","quiz-tonosama-no-yabou","JP","CD",1992,"Hudson/Capcom / ハドソン/カプコン"
"Red Alert / レッドアラート","red-alert","JP","CD",1989,"Laser Soft, Telenet Japan / レーザーソフト, 日本テレネット"
"Rising Sun / ライジング・サン","rising-sun","JP","CD",1992,"Victor Musical Industries / ビクター音楽産業"
"Road Spirits / ロードスピリッツ","road-spirits","JP","CD",1991,"Pack-In-Video/ARC / パック・イン・ビデオ"
